"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"27121","2","10","71","0","2025","1","",5,32,33,33,571489,0,0,1346,"",2.22,0.24,0.25,0.25,0.31,0.00,0.00,1.25,"",0,0.0,2,6.7,2,6.5,2,6.5,60783,11.9,0,0.0,0,0.0,65,5.1
"27121","3","10","71","0","2025","1","",16,874,901,911,15740716,0,0,1352,"",2.98,2.17,2.23,2.25,3.42,0.00,0.00,1.54,"",0,0.0,-11,-1.2,8,0.9,16,1.8,1063951,7.2,0,0.0,0,0.0,85,6.7
"27121","5","10","71","0","2025","1","",348,3218,3195,3178,41763800,37067982,230039,1005,"",0.95,0.91,0.90,0.90,0.82,1.01,1.01,0.91,"",-1,-0.3,-40,-1.2,-89,-2.7,-94,-2.9,-2665932,-6.0,-1973330,-5.1,-34345,-13.0,-40,-3.8
"27123","0","10","70","0","2025","1","",15245,327379,328331,329000,7187996243,3881278559,29543664,1685,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-79,-0.5,7421,2.3,7505,2.3,7407,2.3,501318706,7.5,153127231,4.1,1006615,3.5,82,5.1
"27123","1","10","71","0","2025","1","",52,2404,2367,2367,62684676,0,0,2027,"",0.67,0.38,0.37,0.37,0.34,0.00,0.00,0.91,"",0,0.0,17,0.7,-14,-0.6,-16,-0.7,4906017,8.5,0,0.0,0,0.0,162,8.7
"27123","2","10","71","0","2025","1","",252,28717,29059,29380,603405321,26674,1611,1598,"",2.76,2.79,2.79,2.81,2.68,0.00,0.13,0.96,"",3,1.2,1747,6.5,1840,6.8,1864,6.8,54674760,10.0,-7354,-21.6,1577,4638.2,48,3.1
"27123","3","10","71","0","2025","1","",247,24784,24791,24719,507539696,43095,44,1577,"",1.13,0.78,0.78,0.77,0.90,0.00,0.00,1.16,"",3,1.2,79,0.3,393,1.6,421,1.7,34909112,7.4,-649,-1.5,0,0.0,91,6.1
"27123","5","10","71","0","2025","1","",14694,271474,272114,272534,6014366550,3881208790,29542009,1701,"",0.99,0.97,0.97,0.97,0.97,1.01,1.01,0.99,"",-85,-0.6,5578,2.1,5286,2.0,5138,1.9,406828817,7.3,153135234,4.1,1005038,3.5,84,5.2
"27125","0","10","70","0","2025","1","",125,927,946,948,10349239,5434126,47882,847,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.6,-22,-2.3,-23,-2.4,-35,-3.6,227177,2.2,31680,0.6,-5380,-10.1,42,5.2
"27125","1","10","71","0","2025","1","",4,9,10,9,149092,0,0,1229,"",6.33,0.50,0.54,0.49,0.56,0.00,0.00,1.10,"",0,0.0,-4,-30.8,-2,-16.7,-3,-25.0,-60905,-29.0,0,0.0,0,0.0,-81,-6.2
"27125","2","10","71","0","2025","1","",1,4,4,4,61511,0,0,1183,"",1.34,0.14,0.13,0.13,0.19,0.00,0.00,1.41,"",0,0.0,0,0.0,0,0.0,0,0.0,9895,19.2,0,0.0,0,0.0,190,19.1
"27125","3","10","71","0","2025","1","",13,262,276,280,3222425,0,0,909,"",7.28,2.92,3.00,3.04,3.98,0.00,0.00,1.33,"",0,0.0,7,2.7,3,1.1,6,2.2,97785,3.1,0,0.0,0,0.0,10,1.1
"27125","5","10","71","0","2025","1","",107,652,656,655,6916211,5434126,47882,813,"",0.88,0.83,0.81,0.81,0.77,1.01,1.01,0.95,"",2,1.9,-25,-3.7,-24,-3.5,-38,-5.5,180402,2.7,31680,0.6,-5380,-10.1,55,7.3
"27127","0","10","70","0","2025","1","",583,5853,5856,5902,74160689,50610701,286459,972,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-0.9,-209,-3.4,-196,-3.2,-176,-2.9,-5042806,-6.4,-5031472,-9.0,-18453,-6.1,-33,-3.3
"27127","1","10","71","0","2025","1","",13,45,47,49,736540,0,0,1205,"",4.41,0.39,0.41,0.43,0.39,0.00,0.00,0.94,"",0,0.0,3,7.1,7,17.5,7,16.7,84259,12.9,0,0.0,0,0.0,-9,-0.7
"27127","2","10","71","0","2025","1","",6,48,44,46,817900,0,0,1368,"",1.72,0.26,0.24,0.25,0.35,0.00,0.00,1.42,"",-3,-33.3,4,9.1,-1,-2.2,2,4.5,52121,6.8,0,0.0,0,0.0,39,2.9
"27127","3","10","71","0","2025","1","",39,1169,1181,1159,12736245,26678,27,838,"",4.68,2.06,2.07,2.02,2.19,0.05,0.02,1.07,"",2,5.4,25,2.2,65,5.8,50,4.5,767598,6.4,2717,11.3,3,12.5,18,2.2
"27127","5","10","71","0","2025","1","",525,4591,4584,4648,59870004,50584023,286432,1000,"",0.92,0.92,0.92,0.92,0.93,1.01,1.01,1.01,"",-4,-0.8,-241,-5.0,-267,-5.5,-235,-4.8,-5946784,-9.0,-5034189,-9.1,-18456,-6.1,-43,-4.1
"27129","0","10","70","0","2025","1","",591,5368,5352,5318,73424961,50933844,824309,1057,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,252,4.9,230,4.5,136,2.6,4387330,6.4,1457861,2.9,29113,3.7,24,2.3
"27129","1","10","71","0","2025","1","",12,63,67,65,965691,0,0,1143,"",4.02,0.60,0.64,0.63,0.51,0.00,0.00,0.82,"",0,0.0,-1,-1.6,8,13.6,3,4.8,124927,14.9,0,0.0,0,0.0,94,9.0
"27129","2","10","71","0","2025","1","",3,14,15,16,233954,0,0,1200,"",0.85,0.08,0.09,0.09,0.10,0.00,0.00,1.15,"",0,0.0,0,0.0,0,0.0,1,6.7,22445,10.6,0,0.0,0,0.0,91,8.2
"27129","3","10","71","0","2025","1","",30,1320,1307,1324,15383905,5601002,44808,899,"",3.55,2.54,2.51,2.56,2.68,10.21,11.29,1.05,"",-1,-3.2,88,7.1,76,6.2,67,5.3,1543490,11.2,869475,18.4,6956,18.4,40,4.7
"27129","5","10","71","0","2025","1","",546,3971,3963,3913,56841411,45332842,779501,1107,"",0.95,0.87,0.87,0.86,0.90,0.90,0.95,1.03,"",1,0.2,165,4.3,146,3.8,65,1.7,2696468,5.0,588386,1.3,22157,2.9,18,1.7
"27131","0","10","70","0","2025","1","",1763,25875,25896,25907,382090565,219219103,1530864,1135,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-0.6,255,1.0,276,1.1,-29,-0.1,20862257,5.8,-10529835,-4.6,-100491,-6.2,55,5.1
"27131","1","10","71","0","2025","1","",15,141,136,140,2928816,0,0,1621,"",1.68,0.28,0.27,0.28,0.30,0.00,0.00,1.08,"",1,7.1,7,5.2,3,2.3,7,5.3,311361,11.9,0,0.0,0,0.0,111,7.4
"27131","2","10","71","0","2025","1","",29,1085,1108,1095,19275265,0,0,1353,"",2.75,1.34,1.35,1.33,1.61,0.00,0.00,1.21,"",-6,-17.1,46,4.4,79,7.7,45,4.3,1035363,5.7,0,0.0,0,0.0,3,0.2
"27131","3","10","71","0","2025","1","",43,2557,2611,2579,38205975,58839,129,1138,"",1.71,1.02,1.04,1.02,1.28,0.02,0.02,1.24,"",1,2.4,45,1.8,106,4.2,-15,-0.6,2602834,7.3,9931,20.3,80,163.3,58,5.4
"27131","5","10","71","0","2025","1","",1676,22092,22041,22093,321680509,219160264,1530735,1121,"",0.98,1.00,1.00,1.00,0.97,1.01,1.01,0.97,"",-7,-0.4,157,0.7,88,0.4,-66,-0.3,16912699,5.5,-10539766,-4.6,-100571,-6.2,56,5.3
"27133","0","10","70","0","2025","1","",333,3903,3884,3891,54910894,34176951,146961,1085,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,2.1,255,7.0,272,7.5,178,4.8,5228107,10.5,4920030,16.8,29152,24.7,40,3.8
"27133","1","10","71","0","2025","1","",6,32,29,29,498548,0,0,1278,"",3.56,0.42,0.38,0.39,0.35,0.00,0.00,0.89,"",0,0.0,1,3.2,2,7.4,3,11.5,46766,10.4,0,0.0,0,0.0,37,3.0
"27133","2","10","71","0","2025","1","",5,180,173,175,2395429,0,0,1047,"",2.51,1.47,1.40,1.42,1.39,0.00,0.00,0.98,"",0,0.0,6,3.4,8,4.8,1,0.6,265727,12.5,0,0.0,0,0.0,89,9.3
"27133","3","10","71","0","2025","1","",19,533,524,535,6570368,0,0,952,"",3.99,1.41,1.39,1.41,1.53,0.00,0.00,1.09,"",0,0.0,-29,-5.2,-15,-2.8,-42,-7.3,-30199,-0.5,0,0.0,0,0.0,44,4.8
"27133","5","10","71","0","2025","1","",303,3158,3158,3152,45446549,34176951,146961,1108,"",0.93,0.95,0.95,0.95,0.96,1.01,1.01,1.01,"",7,2.4,277,9.6,277,9.6,216,7.4,4945813,12.2,4920030,16.8,29152,24.7,33,3.1
"27135","0","10","70","0","2025","1","",467,7565,7561,7561,134390593,85521316,535722,1367,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.6,-496,-6.2,-463,-5.8,-493,-6.1,-15391805,-10.3,-9443995,-9.9,-85115,-13.7,-65,-4.5
"27135","1","10","71","0","2025","1","",11,87,82,86,2285036,0,0,2068,"",4.66,0.59,0.56,0.59,0.66,0.00,0.00,1.15,"",-1,-8.3,0,0.0,-3,-3.5,-3,-3.4,402484,21.4,0,0.0,0,0.0,403,24.2
"27135","2","10","71","0","2025","1","",10,49,52,56,779921,0,0,1146,"",3.58,0.21,0.22,0.23,0.19,0.00,0.00,0.85,"",0,0.0,-2,-3.9,2,4.0,0,0.0,-18177,-2.3,0,0.0,0,0.0,-27,-2.3
"27135","3","10","71","0","2025","1","",26,897,915,896,11485571,0,0,979,"",3.90,1.23,1.24,1.22,1.09,0.00,0.00,0.89,"",1,4.0,6,0.7,-13,-1.4,-18,-2.0,144889,1.3,0,0.0,0,0.0,21,2.2
"27135","5","10","71","0","2025","1","",420,6532,6512,6523,119840065,85521316,535722,1413,"",0.92,1.01,1.01,1.01,1.03,1.01,1.01,1.02,"",-3,-0.7,-500,-7.1,-449,-6.5,-472,-6.7,-15921001,-11.7,-9443995,-9.9,-85115,-13.7,-80,-5.4
"27137","0","10","70","0","2025","1","",5528,93861,93960,93890,1487482372,792541461,7233351,1219,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-68,-1.2,75,0.1,-88,-0.1,-533,-0.6,59800811,4.2,12932211,1.7,-286024,-3.8,52,4.5
"27137","1","10","71","0","2025","1","",68,1288,1269,1271,29066793,0,0,1752,"",2.43,0.70,0.70,0.70,0.76,0.00,0.00,1.09,"",-2,-2.9,16,1.3,-15,-1.2,-33,-2.5,2784850,10.6,0,0.0,0,0.0,181,11.5
"27137","2","10","71","0","2025","1","",83,3486,3545,3555,60858589,0,0,1327,"",2.51,1.18,1.19,1.19,1.31,0.00,0.00,1.10,"",-9,-9.8,72,2.1,91,2.6,90,2.6,4476436,7.9,0,0.0,0,0.0,68,5.4
"27137","3","10","71","0","2025","1","",180,10541,10691,10695,163593608,5601905,62963,1182,"",2.28,1.16,1.17,1.17,1.40,0.66,1.81,1.20,"",8,4.7,225,2.2,186,1.8,17,0.2,7009072,4.5,259422,4.9,7156,12.8,35,3.1
"27137","5","10","71","0","2025","1","",5197,78546,78455,78369,1233963382,786939556,7170388,1210,"",0.96,0.98,0.98,0.98,0.96,1.01,1.00,0.98,"",-65,-1.2,-238,-0.3,-350,-0.4,-607,-0.8,45530453,3.8,12672789,1.6,-293180,-3.9,51,4.4
"27139","0","10","70","0","2025","1","",3966,61856,60973,61014,979008199,689555975,7132708,1229,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.2,688,1.1,917,1.5,552,0.9,65650738,7.2,46123960,7.2,678403,10.5,69,5.9
"27139","1","10","71","0","2025","1","",8,128,123,125,2681266,0,0,1646,"",0.40,0.11,0.10,0.11,0.11,0.00,0.00,1.02,"",0,0.0,-2,-1.5,-3,-2.4,-3,-2.3,-142706,-5.1,0,0.0,0,0.0,-51,-3.0
"27139","2","10","71","0","2025","1","",9,343,352,344,6445373,0,0,1432,"",0.38,0.18,0.18,0.18,0.21,0.00,0.00,1.18,"",-1,-10.0,10,3.0,17,5.1,-1,-0.3,442742,7.4,0,0.0,0,0.0,65,4.8
"27139","3","10","71","0","2025","1","",64,9690,9729,9713,152535481,12855392,63713,1208,"",1.13,1.62,1.64,1.64,1.99,1.73,1.86,1.22,"",0,0.0,231,2.4,163,1.7,130,1.4,6426357,4.4,658052,5.4,3289,5.4,29,2.5
"27139","5","10","71","0","2025","1","",3885,51695,50769,50832,817346079,676700583,7068995,1230,"",1.01,0.98,0.98,0.98,0.97,1.00,1.00,0.99,"",7,0.2,449,0.9,740,1.5,426,0.8,58924345,7.8,45465908,7.2,675114,10.6,76,6.6
"27141","0","10","70","0","2025","1","",2488,27557,27484,27663,402409068,268168311,2362215,1123,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",23,0.9,591,2.2,538,2.0,553,2.0,15664990,4.1,9157864,3.5,6989,0.3,21,1.9
"27141","1","10","71","0","2025","1","",11,150,146,156,3147564,0,0,1607,"",0.87,0.28,0.27,0.29,0.31,0.00,0.00,1.09,"",0,0.0,3,2.0,1,0.7,5,3.3,151544,5.1,0,0.0,0,0.0,46,2.9
"27141","2","10","71","0","2025","1","",8,484,477,482,8919310,0,0,1426,"",0.54,0.56,0.55,0.55,0.71,0.00,0.00,1.28,"",-1,-11.1,14,3.0,14,3.0,12,2.6,694495,8.4,0,0.0,0,0.0,73,5.4
"27141","3","10","71","0","2025","1","",57,4287,4341,4311,67670146,75702,98,1207,"",1.60,1.61,1.62,1.60,2.15,0.03,0.01,1.33,"",1,1.8,161,3.9,151,3.6,143,3.4,4759435,7.6,-2359,-3.0,-3,-3.0,44,3.8
"27141","5","10","71","0","2025","1","",2412,22636,22520,22714,322672048,268092609,2362117,1097,"",0.99,0.96,0.96,0.96,0.93,1.01,1.01,0.96,"",23,1.0,413,1.9,372,1.7,393,1.8,10059516,3.2,9160223,3.5,6992,0.3,15,1.4
"27143","0","10","70","0","2025","1","",401,3405,3354,3379,43123511,30119224,224126,982,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-7,-1.7,-145,-4.1,-169,-4.8,-213,-5.9,-1930807,-4.3,-2112398,-6.6,-38516,-14.7,7,0.7
"27143","1","10","71","0","2025","1","",9,41,38,40,753538,0,0,1461,"",4.44,0.62,0.58,0.61,0.68,0.00,0.00,1.13,"",0,0.0,1,2.5,-6,-13.6,0,0.0,56964,8.2,0,0.0,0,0.0,165,12.7
"27143","2","10","71","0","2025","1","",3,15,15,15,219093,0,0,1124,"",1.25,0.14,0.14,0.14,0.16,0.00,0.00,1.16,"",0,0.0,3,25.0,3,25.0,4,36.4,40848,22.9,0,0.0,0,0.0,-51,-4.3
"27143","3","10","71","0","2025","1","",29,699,678,714,9294207,149785,210,1026,"",5.06,2.12,2.08,2.17,2.75,0.46,0.19,1.30,"",1,3.6,13,1.9,-7,-1.0,-15,-2.1,591644,6.8,2163,1.5,3,1.4,70,7.3
"27143","5","10","71","0","2025","1","",360,2650,2623,2610,32856673,29969439,223916,962,"",0.92,0.91,0.92,0.91,0.88,1.01,1.00,0.97,"",-8,-2.2,-162,-5.8,-159,-5.7,-202,-7.2,-2620263,-7.4,-2114561,-6.6,-38519,-14.7,-12,-1.2
"27145","0","10","70","0","2025","1","",4675,85489,85666,86064,1399422549,832125849,5904796,1256,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-25,-0.5,-106,-0.1,-38,0.0,-300,-0.3,69397510,5.2,18842604,2.3,-7747,-0.1,65,5.5
"27145","1","10","71","0","2025","1","",35,2363,2346,2336,59636577,0,0,1953,"",1.48,1.41,1.41,1.41,1.67,0.00,0.00,1.18,"",0,0.0,-34,-1.4,-64,-2.7,-78,-3.2,1308533,2.2,0,0.0,0,0.0,89,4.8
"27145","2","10","71","0","2025","1","",21,1858,1929,1946,36143613,0,0,1455,"",0.75,0.69,0.71,0.71,0.83,0.00,0.00,1.17,"",-6,-22.2,-75,-3.9,-34,-1.7,-32,-1.6,736349,2.1,0,0.0,0,0.0,64,4.6
"27145","3","10","71","0","2025","1","",115,7130,7156,7081,104276161,158728,159,1126,"",1.72,0.86,0.86,0.85,0.95,0.02,0.01,1.11,"",0,0.0,45,0.6,107,1.5,-163,-2.3,4711726,4.7,-5774,-3.5,-5,-3.0,51,4.7
"27145","5","10","71","0","2025","1","",4504,74138,74235,74701,1199366198,831967121,5904637,1241,"",0.99,1.02,1.02,1.02,0.99,1.01,1.01,0.97,"",-19,-0.4,-42,-0.1,-47,-0.1,-27,0.0,62640902,5.5,18848378,2.3,-7742,-0.1,66,5.6
"27147","0","10","70","0","2025","1","",1142,18815,18865,18750,315301515,214409119,1396408,1289,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",29,2.6,185,1.0,324,1.7,162,0.9,523720,0.2,4839284,2.3,11511,0.8,-14,-1.1
"27147","1","10","71","0","2025","1","",7,77,79,81,1407501,0,0,1370,"",1.21,0.21,0.22,0.22,0.17,0.00,0.00,0.81,"",0,0.0,7,10.0,10,14.5,13,19.1,190628,15.7,0,0.0,0,0.0,13,1.0
"27147","2","10","71","0","2025","1","",10,167,164,170,2847008,0,0,1311,"",1.46,0.28,0.27,0.29,0.29,0.00,0.00,1.03,"",-1,-9.1,14,9.2,11,7.2,15,9.7,238382,9.1,0,0.0,0,0.0,5,0.4
"27147","3","10","71","0","2025","1","",31,1995,2009,1989,31756730,3750,4,1223,"",1.90,1.10,1.10,1.09,1.29,0.00,0.00,1.18,"",2,6.9,29,1.5,41,2.1,17,0.9,1045426,3.4,1650,78.6,2,100.0,23,1.9
"27147","5","10","71","0","2025","1","",1094,16576,16613,16510,279290276,214405369,1396404,1297,"",0.98,1.03,1.03,1.03,1.02,1.01,1.01,0.99,"",28,2.6,135,0.8,262,1.6,117,0.7,-950716,-0.3,4837634,2.3,11509,0.8,-18,-1.4
"27149","0","10","70","0","2025","1","",391,5581,5597,5598,82259233,54613580,297299,1132,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,2.6,88,1.6,70,1.3,23,0.4,4334352,5.6,2797223,5.4,-226334,-43.2,48,4.4
"27149","1","10","71","0","2025","1","",9,62,62,62,1190750,0,0,1477,"",4.55,0.57,0.57,0.57,0.57,0.00,0.00,0.99,"",0,0.0,-3,-4.6,-2,-3.1,1,1.6,70912,6.3,0,0.0,0,0.0,117,8.6
"27149","2","10","71","0","2025","1","",4,422,437,442,6205383,0,0,1101,"",1.71,2.41,2.46,2.49,2.41,0.00,0.00,0.98,"",0,0.0,-3,-0.7,-18,-4.0,-17,-3.7,101632,1.7,0,0.0,0,0.0,49,4.7
"27149","3","10","71","0","2025","1","",22,690,711,684,7571714,0,0,838,"",3.94,1.28,1.31,1.26,1.18,0.00,0.00,0.92,"",2,10.0,22,3.3,24,3.5,7,1.0,609918,8.8,0,0.0,0,0.0,47,5.9
"27149","5","10","71","0","2025","1","",356,4407,4387,4410,67291386,54613580,297299,1176,"",0.93,0.93,0.92,0.92,0.95,1.01,1.01,1.02,"",8,2.3,72,1.7,66,1.5,32,0.7,3551890,5.6,2797223,5.4,-226334,-43.2,47,4.2
"27151","0","10","70","0","2025","1","",369,3637,3609,3608,49883813,32236752,413404,1061,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,2.2,-25,-0.7,5,0.1,-72,-2.0,-5344727,-9.7,-3481057,-9.7,-61859,-13.0,-103,-8.8
"27151","1","10","71","0","2025","1","",9,47,43,48,700678,0,0,1172,"",4.82,0.66,0.61,0.69,0.55,0.00,0.00,0.84,"",0,0.0,3,6.8,5,13.2,4,9.1,37383,5.6,0,0.0,0,0.0,-43,-3.5
"27151","2","10","71","0","2025","1","",3,11,11,11,163934,0,0,1146,"",1.36,0.10,0.10,0.10,0.11,0.00,0.00,1.09,"",0,0.0,1,10.0,0,0.0,0,0.0,-13476,-7.6,0,0.0,0,0.0,-133,-10.4
"27151","3","10","71","0","2025","1","",21,847,851,854,10266271,0,0,928,"",3.98,2.41,2.42,2.43,2.63,0.00,0.00,1.08,"",1,5.0,14,1.7,27,3.3,0,0.0,674139,7.0,0,0.0,0,0.0,46,5.2
"27151","5","10","71","0","2025","1","",336,2732,2704,2695,38752930,32236752,413404,1100,"",0.93,0.88,0.88,0.88,0.90,1.01,1.01,1.02,"",7,2.1,-43,-1.5,-27,-1.0,-76,-2.7,-6042773,-13.5,-3481057,-9.7,-61859,-13.0,-149,-11.9
"27153","0","10","70","0","2025","1","",629,7001,6963,7036,94653830,50443521,309733,1040,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,0.2,272,4.0,150,2.2,188,2.7,6739030,7.7,1823271,3.8,2936,1.0,45,4.5
"27153","1","10","71","0","2025","1","",13,67,66,72,1309212,0,0,1474,"",4.09,0.49,0.49,0.53,0.54,0.00,0.00,1.08,"",1,8.3,-6,-8.2,-5,-7.0,0,0.0,78876,6.4,0,0.0,0,0.0,160,12.2
"27153","2","10","71","0","2025","1","",3,17,17,17,273419,0,0,1237,"",0.80,0.08,0.08,0.08,0.09,0.00,0.00,1.20,"",-1,-25.0,-1,-5.6,0,0.0,-2,-10.5,26239,10.6,0,0.0,0,0.0,181,17.1
"27153","3","10","71","0","2025","1","",32,1371,1365,1372,21844348,7462,7,1227,"",3.56,2.02,2.02,2.01,2.95,0.01,0.00,1.46,"",1,3.2,67,5.1,66,5.1,50,3.8,3248606,17.5,-1065,-12.5,-2,-22.2,134,12.3
"27153","5","10","71","0","2025","1","",581,5546,5515,5575,71226851,50436059,309726,988,"",0.95,0.93,0.93,0.93,0.87,1.01,1.01,0.94,"",0,0.0,212,4.0,89,1.6,140,2.6,3385309,5.0,1824336,3.8,2938,1.0,21,2.2
"27155","0","10","70","0","2025","1","",155,1006,998,990,11820078,5790962,30869,911,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.3,-7,-0.7,-29,-2.8,-42,-4.1,-952570,-7.5,-512556,-8.1,-2643,-7.9,-48,-5.0
"27155","1","10","71","0","2025","1","",6,26,26,26,408048,0,0,1207,"",7.66,1.32,1.34,1.36,1.35,0.00,0.00,1.01,"",0,0.0,2,8.3,1,4.0,1,4.0,55259,15.7,0,0.0,0,0.0,107,9.7
"27155","2","10","71","0","2025","1","",2,6,7,7,100450,0,0,1159,"",2.16,0.19,0.22,0.22,0.27,0.00,0.00,1.29,"",0,0.0,-3,-33.3,-1,-12.5,-1,-12.5,-35484,-26.1,0,0.0,0,0.0,-96,-7.6
"27155","3","10","71","0","2025","1","",8,242,248,246,2736975,0,0,858,"",3.61,2.49,2.56,2.56,2.96,0.00,0.00,1.17,"",0,0.0,-8,-3.2,-6,-2.4,-10,-3.9,-82269,-2.9,0,0.0,0,0.0,2,0.2
"27155","5","10","71","0","2025","1","",139,732,717,711,8574605,5790962,30869,916,"",0.92,0.85,0.84,0.84,0.84,1.01,1.01,0.99,"",2,1.5,2,0.3,-23,-3.1,-32,-4.3,-890076,-9.4,-512556,-8.1,-2643,-7.9,-71,-7.2
"27157","0","10","70","0","2025","1","",606,6184,6179,6208,75806567,49420570,479443,942,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,1.5,-97,-1.5,-123,-2.0,-180,-2.8,890482,1.2,950377,2.0,5431,1.1,31,3.4
"27157","1","10","71","0","2025","1","",10,52,48,49,988220,0,0,1531,"",3.26,0.43,0.40,0.41,0.51,0.00,0.00,1.23,"",0,0.0,-2,-3.7,-1,-2.0,-2,-3.9,104952,11.9,0,0.0,0,0.0,207,15.6
"27157","2","10","71","0","2025","1","",5,47,48,50,825770,0,0,1314,"",1.38,0.24,0.24,0.25,0.35,0.00,0.00,1.41,"",0,0.0,-1,-2.1,0,0.0,-3,-5.7,15356,1.9,0,0.0,0,0.0,59,4.7
"27157","3","10","71","0","2025","1","",24,1015,1015,985,12912794,0,0,988,"",2.77,1.70,1.69,1.63,2.18,0.00,0.00,1.30,"",1,4.3,22,2.2,16,1.6,-18,-1.8,584114,4.7,0,0.0,0,0.0,38,4.0
"27157","5","10","71","0","2025","1","",567,5070,5068,5124,61079783,49420570,479443,924,"",0.96,0.96,0.96,0.97,0.93,1.01,1.01,0.97,"",8,1.4,-116,-2.2,-138,-2.7,-157,-3.0,186060,0.3,950377,2.0,5431,1.1,27,3.0
"27159","0","10","70","0","2025","1","",437,5279,5361,5390,68596651,32891810,239892,988,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-14,-3.1,-248,-4.5,-270,-4.8,-260,-4.6,-311398,-0.5,-2318651,-6.6,-8910,-3.6,42,4.4
"27159","1","10","71","0","2025","1","",8,43,42,40,673864,0,0,1244,"",3.62,0.42,0.40,0.38,0.38,0.00,0.00,0.96,"",-1,-11.1,-3,-6.5,-4,-8.7,-6,-13.0,-7073,-1.0,0,0.0,0,0.0,105,9.2
"27159","2","10","71","0","2025","1","",8,139,146,148,2504480,0,0,1335,"",3.06,0.84,0.86,0.87,1.17,0.00,0.00,1.37,"",0,0.0,0,0.0,2,1.4,-1,-0.7,191962,8.3,0,0.0,0,0.0,100,8.1
"27159","3","10","71","0","2025","1","",29,1260,1340,1335,15534751,0,0,911,"",4.64,2.47,2.57,2.55,2.89,0.00,0.00,1.14,"",1,3.6,-47,-3.6,-40,-2.9,-37,-2.7,340913,2.2,0,0.0,0,0.0,47,5.4
"27159","5","10","71","0","2025","1","",392,3837,3833,3867,49883556,32891810,239892,998,"",0.92,0.85,0.84,0.84,0.84,1.01,1.01,1.00,"",-14,-3.4,-198,-4.9,-228,-5.6,-216,-5.3,-837200,-1.7,-2318651,-6.6,-8910,-3.6,37,3.9
"27161","0","10","70","0","2025","1","",530,5149,5131,5167,73155020,43040863,394152,1093,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-18,-3.3,-122,-2.3,-181,-3.4,-135,-2.5,1906983,2.7,-1049412,-2.4,-36970,-8.6,58,5.6
"27161","1","10","71","0","2025","1","",5,241,242,243,7185422,0,0,2284,"",1.87,2.39,2.43,2.44,3.84,0.00,0.00,1.59,"",-1,-16.7,8,3.4,10,4.3,11,4.7,1504620,26.5,0,0.0,0,0.0,403,21.4
"27161","2","10","71","0","2025","1","",4,60,57,60,1025344,0,0,1337,"",1.26,0.37,0.35,0.37,0.45,0.00,0.00,1.24,"",0,0.0,-1,-1.6,-3,-5.0,0,0.0,558,0.1,0,0.0,0,0.0,30,2.3
"27161","3","10","71","0","2025","1","",37,1026,1033,1021,13759167,0,0,1031,"",4.88,2.06,2.07,2.03,2.40,0.00,0.00,1.17,"",3,8.8,32,3.2,6,0.6,8,0.8,937171,7.3,0,0.0,0,0.0,56,5.7
